"ensembl_gene_id"	"hgnc_symbol"	"entrezgene"
"574"	"ENSG00000251578"	"TRBV21-1"	NA
"575"	"ENSG00000240578"	"TRBV22-1"	NA
"576"	"ENSG00000260398"	""	NA
"577"	"ENSG00000284240"	""	NA
"578"	"ENSG00000278878"	""	NA
"579"	"ENSG00000211749"	"TRBV23-1"	NA
"580"	"ENSG00000271187"	""	NA
"581"	"ENSG00000196091"	"MYBPC1"	4604
"582"	"ENSG00000211750"	"TRBV24-1"	NA
"583"	"ENSG00000204568"	"MRPS18B"	28973
"584"	"ENSG00000270672"	"MTRNR2L6"	100463482
"585"	"ENSG00000104518"	"GSDMD"	79792
"586"	"ENSG00000261471"	""	NA
"587"	"ENSG00000229900"	"HSPD1P21"	NA
"588"	"ENSG00000103187"	"COTL1"	23406
"589"	"ENSG00000243543"	"WFDC6"	140870
"590"	"ENSG00000143013"	"LMO4"	8543
"591"	"ENSG00000163590"	"PPM1L"	151742
"592"	"ENSG00000120664"	"SPART-AS1"	NA
"593"	"ENSG00000149781"	"FERMT3"	83706
"594"	"ENSG00000153684"	"GOLGA8F"	283768
"595"	"ENSG00000153684"	"GOLGA8F"	100132565
"596"	"ENSG00000240135"	"PSMD12P"	NA
"597"	"ENSG00000237637"	"FRY-AS1"	NA
"598"	"ENSG00000249139"	"EPPIN-WFDC6"	100526773
"599"	"ENSG00000233882"	"LINC01680"	NA
"600"	"ENSG00000271277"	""	NA
"601"	"ENSG00000184292"	"TACSTD2"	4070
"602"	"ENSG00000223344"	""	NA
"603"	"ENSG00000249505"	""	NA
"604"	"ENSG00000228215"	""	NA
"605"	"ENSG00000260616"	""	NA
"606"	"ENSG00000259878"	""	NA
"607"	"ENSG00000261648"	""	NA
"608"	"ENSG00000166104"	""	NA
"609"	"ENSG00000232135"	""	NA
"610"	"ENSG00000169704"	"GP9"	2815
"611"	"ENSG00000213547"	"VN1R64P"	NA
"612"	"ENSG00000271266"	"LAPTM4BP2"	NA
"613"	"ENSG00000253907"	""	NA
"614"	"ENSG00000261475"	"LINC02190"	NA
"615"	"ENSG00000103932"	"RPAP1"	26015
"616"	"ENSG00000243244"	"STON1"	11037
"617"	"ENSG00000236642"	"MICF"	NA
"618"	"ENSG00000238004"	""	NA
"619"	"ENSG00000260883"	"VN1R65P"	NA
"620"	"ENSG00000282499"	"TRBV25-1"	NA
"621"	"ENSG00000083799"	"CYLD"	1540
"622"	"ENSG00000235949"	""	NA
"623"	"ENSG00000225069"	""	NA
"624"	"ENSG00000223537"	""	NA
"625"	"ENSG00000156103"	"MMP16"	4325
"626"	"ENSG00000204569"	"PPP1R10"	5514
"627"	"ENSG00000237218"	"HLA-H"	NA
"628"	"ENSG00000239992"	"TRBVA"	NA
"629"	"ENSG00000155085"	"AK9"	221264
"630"	"ENSG00000162989"	"KCNJ3"	3760
"631"	"ENSG00000136710"	"CCDC115"	84317
"632"	"ENSG00000226736"	"HCG4P7"	NA
"633"	"ENSG00000249912"	"TRBV26"	NA
"634"	"ENSG00000144035"	"NAT8"	9027
"635"	"ENSG00000281094"	""	NA
"636"	"ENSG00000278885"	""	NA
"637"	"ENSG00000230725"	""	284798
"638"	"ENSG00000261741"	"FRG2KP"	102724018
"639"	"ENSG00000196369"	"SRGAP2B"	647135
"640"	"ENSG00000264666"	""	NA
"641"	"ENSG00000133027"	"PEMT"	10400
"642"	"ENSG00000260062"	"GOLGA2P11"	NA
"643"	"ENSG00000196683"	"TOMM7"	54543
"644"	"ENSG00000260375"	""	NA
"645"	"ENSG00000241911"	"TRBVB"	NA
"646"	"ENSG00000224862"	"LINC02570"	105375014
"647"	"ENSG00000235673"	""	NA
"648"	"ENSG00000188786"	"MTF1"	4520
"649"	"ENSG00000235720"	"GABPAP"	NA
"650"	"ENSG00000089693"	"MLF2"	8079
"651"	"ENSG00000236299"	""	NA
"652"	"ENSG00000230422"	"TMPOP1"	NA
"653"	"ENSG00000211752"	"TRBV27"	NA
"654"	"ENSG00000231276"	"E2F4P1"	NA
"655"	"ENSG00000164627"	"KIF6"	221458
"656"	"ENSG00000284621"	""	NA
"657"	"ENSG00000207751"	"MIR130B"	NA
"658"	"ENSG00000107562"	"CXCL12"	6387
"659"	"ENSG00000232801"	"SDCBPP3"	NA
"660"	"ENSG00000235207"	"TUBBP6"	NA
"661"	"ENSG00000100027"	"YPEL1"	29799
"662"	"ENSG00000227755"	""	NA
"663"	"ENSG00000172780"	"RAB43"	339122
"664"	"ENSG00000231317"	""	NA
"665"	"ENSG00000189145"	""	NA
"666"	"ENSG00000109270"	"LAMTOR3"	8649
"667"	"ENSG00000216866"	"RPS2P55"	NA
"668"	"ENSG00000236042"	""	NA
"669"	"ENSG00000007968"	"E2F2"	1870
"670"	"ENSG00000237931"	"CLIC4P3"	NA
"671"	"ENSG00000225545"	""	NA
"672"	"ENSG00000131650"	"KREMEN2"	79412
"673"	"ENSG00000225622"	"PPIAP17"	NA
"674"	"ENSG00000178248"	"LINC01658"	388882
"675"	"ENSG00000163016"	"ALMS1P1"	200420
"676"	"ENSG00000238025"	"ZDHHC4P1"	NA
"677"	"ENSG00000230187"	""	NA
"678"	"ENSG00000139239"	"RPL14P1"	NA
"679"	"ENSG00000284630"	""	NA
"680"	"ENSG00000133106"	"EPSTI1"	94240
"681"	"ENSG00000284651"	""	NA
"682"	"ENSG00000281743"	""	NA
"683"	"ENSG00000213747"	""	NA
"684"	"ENSG00000242308"	""	NA
"685"	"ENSG00000284654"	""	NA
"686"	"ENSG00000240893"	"LINC02042"	101929694
"687"	"ENSG00000272954"	""	NA
"688"	"ENSG00000281738"	"LINC01839"	NA
"689"	"ENSG00000261296"	""	NA
"690"	"ENSG00000257779"	""	NA
"691"	"ENSG00000276075"	""	NA
"692"	"ENSG00000225413"	"LINC02557"	NA
"693"	"ENSG00000204872"	"NAT8B"	51471
"694"	"ENSG00000091482"	"SMPX"	23676
"695"	"ENSG00000280623"	"PCAT14"	NA
"696"	"ENSG00000260894"	""	NA
"697"	"ENSG00000260957"	""	NA
"698"	"ENSG00000250517"	"LDHAL6CP"	NA
"699"	"ENSG00000261396"	""	NA
"700"	"ENSG00000259557"	"HMGN1P26"	NA
"701"	"ENSG00000277199"	"LINC01632"	NA
"702"	"ENSG00000257235"	""	NA
"703"	"ENSG00000250962"	""	NA
"704"	"ENSG00000262231"	""	NA
"705"	"ENSG00000271644"	""	NA
"706"	"ENSG00000278273"	""	NA
"707"	"ENSG00000253553"	""	NA
"708"	"ENSG00000273825"	""	NA
"709"	"ENSG00000237703"	"TRIM10"	10107
"710"	"ENSG00000128322"	"IGLL1"	3543
"711"	"ENSG00000171786"	"NHLH1"	4807
"712"	"ENSG00000226990"	""	NA
"713"	"ENSG00000224363"	""	NA
"714"	"ENSG00000281250"	"LINC02054"	NA
"715"	"ENSG00000242770"	""	NA
"716"	"ENSG00000185737"	"NRG3"	10718
"717"	"ENSG00000100376"	"FAM118A"	55007
"718"	"ENSG00000271251"	""	NA
"719"	"ENSG00000223725"	""	NA
"720"	"ENSG00000240804"	"NPM1P28"	NA
"721"	"ENSG00000206531"	"CD200R1L"	344807
"722"	"ENSG00000279788"	""	NA
"723"	"ENSG00000259102"	"SMARCE1P3"	NA
"724"	"ENSG00000204272"	"NBDY"	550643
"725"	"ENSG00000213771"	"KRT8P37"	NA
"726"	"ENSG00000273528"	"LILRP2"	79166
"727"	"ENSG00000262609"	"BTF3P14"	NA
"728"	"ENSG00000239661"	""	NA
"729"	"ENSG00000198736"	"MSRB1"	51734
"730"	"ENSG00000149743"	"TRPT1"	83707
"731"	"ENSG00000224605"	""	NA
"732"	"ENSG00000259882"	""	NA
"733"	"ENSG00000255420"	"CASC23"	103581031
"734"	"ENSG00000270972"	""	NA
"735"	"ENSG00000233276"	"GPX1"	2876
"736"	"ENSG00000224944"	"CASC6"	NA
"737"	"ENSG00000236420"	"CHCHD3P1"	NA
"738"	"ENSG00000224277"	""	NA
"739"	"ENSG00000258906"	""	NA
"740"	"ENSG00000277456"	""	NA
"741"	"ENSG00000239922"	""	NA
"742"	"ENSG00000248850"	""	NA
"743"	"ENSG00000262095"	"MTATP6P25"	NA
"744"	"ENSG00000273670"	"LILRP1"	NA
"745"	"ENSG00000279923"	""	NA
"746"	"ENSG00000187944"	"C2orf66"	401027
"747"	"ENSG00000147443"	"DOK2"	9046
"748"	"ENSG00000110987"	"BCL7A"	605
"749"	"ENSG00000204271"	"SPIN3"	169981
"750"	"ENSG00000258096"	""	NA
"751"	"ENSG00000219087"	"MTND4LP19"	NA
"752"	"ENSG00000134294"	"SLC38A2"	54407
"753"	"ENSG00000220340"	"MTCO1P56"	NA
"754"	"ENSG00000276647"	""	NA
"755"	"ENSG00000180354"	"MTURN"	222166
"756"	"ENSG00000123146"	"ADGRE5"	976
"757"	"ENSG00000175894"	"TSPEAR"	54084
"758"	"ENSG00000278656"	"KIR3DL2"	3812
"759"	"ENSG00000237865"	"SUCLA2P1"	NA
"760"	"ENSG00000257664"	"RSL24D1P5"	NA
"761"	"ENSG00000240682"	"ISY1"	57461
"762"	"ENSG00000221883"	"ARIH2OS"	646450
"763"	"ENSG00000137321"	"RANP1"	NA
"764"	"ENSG00000280176"	""	NA
"765"	"ENSG00000204420"	"MPIG6B"	80739
"766"	"ENSG00000258441"	"LINC00641"	283624
"767"	"ENSG00000260518"	"BMS1P8"	NA
"768"	"ENSG00000228357"	"HSD17B8"	7923
"769"	"ENSG00000178149"	"DALRD3"	55152
"770"	"ENSG00000204362"	""	400743
"771"	"ENSG00000077327"	"SPAG6"	9576
"772"	"ENSG00000282843"	""	NA
"773"	"ENSG00000281197"	"TNFRSF14-AS1"	NA
"774"	"ENSG00000233124"	"LINC00456"	NA
"775"	"ENSG00000143171"	"RXRG"	6258
"776"	"ENSG00000142623"	"PADI1"	29943
"777"	"ENSG00000028528"	"SNX1"	6642
"778"	"ENSG00000248924"	""	NA
"779"	"ENSG00000255856"	""	NA
"780"	"ENSG00000183513"	"COA5"	493753
"781"	"ENSG00000245112"	"SMARCA5-AS1"	NA
"782"	"ENSG00000251660"	""	NA
"783"	"ENSG00000230751"	""	NA
"784"	"ENSG00000153147"	"SMARCA5"	8467
"785"	"ENSG00000054523"	"KIF1B"	23095
"786"	"ENSG00000154813"	"DPH3"	285381
"787"	"ENSG00000273936"	"TNFRSF14"	8764
"788"	"ENSG00000218986"	""	NA
"789"	"ENSG00000229395"	""	NA
"790"	"ENSG00000232227"	""	NA
"791"	"ENSG00000166148"	"AVPR1A"	552
"792"	"ENSG00000169241"	"SLC50A1"	55974
"793"	"ENSG00000176826"	"FKBP9P1"	360132
"794"	"ENSG00000261614"	""	NA
"795"	"ENSG00000224693"	"HLA-T"	NA
"796"	"ENSG00000228649"	"SNHG26"	NA
"797"	"ENSG00000279444"	""	NA
"798"	"ENSG00000235360"	"C6orf47"	57827
"799"	"ENSG00000235052"	""	NA
"800"	"ENSG00000257332"	"HNRNPA1P69"	NA
"801"	"ENSG00000235516"	"C6orf47-AS1"	NA
"802"	"ENSG00000139793"	"MBNL2"	10150
"803"	"ENSG00000261524"	"ABCB10P3"	NA
"804"	"ENSG00000258117"	""	NA
"805"	"ENSG00000225738"	"NRG3-AS1"	NA
"806"	"ENSG00000272733"	""	NA
"807"	"ENSG00000276928"	""	NA
"808"	"ENSG00000278655"	""	NA
"809"	"ENSG00000150048"	"CLEC1A"	51267
"810"	"ENSG00000231324"	""	NA
"811"	"ENSG00000229458"	""	NA
"812"	"ENSG00000279728"	""	NA
"813"	"ENSG00000224376"	""	NA
"814"	"ENSG00000221837"	"KRTAP10-9"	386676
"815"	"ENSG00000165487"	"MICU2"	221154
"816"	"ENSG00000274532"	""	NA
"817"	"ENSG00000130349"	"C6orf203"	51250
"818"	"ENSG00000089177"	"KIF16B"	55614
"819"	"ENSG00000284628"	""	NA
"820"	"ENSG00000224569"	""	NA
"821"	"ENSG00000241123"	"KRTAP10-5"	386680
"822"	"ENSG00000226329"	""	NA
"823"	"ENSG00000159263"	"SIM2"	6493
"824"	"ENSG00000243489"	"KRTAP10-11"	386678
"825"	"ENSG00000229880"	"IMMTP1"	NA
"826"	"ENSG00000260159"	""	NA
"827"	"ENSG00000212933"	"KRTAP12-4"	386684
"828"	"ENSG00000215454"	"KRTAP10-4"	386672
"829"	"ENSG00000265511"	""	NA
"830"	"ENSG00000219284"	""	NA
"831"	"ENSG00000092096"	"SLC22A17"	51310
"832"	"ENSG00000151164"	"RAD9B"	144715
"833"	"ENSG00000218187"	""	NA
"834"	"ENSG00000235303"	""	NA
"835"	"ENSG00000230797"	"YY2"	404281
"836"	"ENSG00000260212"	""	NA
"837"	"ENSG00000221864"	"KRTAP12-2"	353323
"838"	"ENSG00000012174"	"MBTPS2"	51360
"839"	"ENSG00000219699"	""	NA
"840"	"ENSG00000215455"	"KRTAP10-1"	386677
"841"	"ENSG00000117318"	"ID3"	3399
"842"	"ENSG00000272804"	"KRTAP10-7"	386675
"843"	"ENSG00000188155"	"KRTAP10-6"	386674
"844"	"ENSG00000182912"	"TSPEAR-AS2"	NA
"845"	"ENSG00000135686"	"KLHL36"	79786
"846"	"ENSG00000159496"	"RGL4"	266747
"847"	"ENSG00000219867"	""	NA
"848"	"ENSG00000187175"	"KRTAP12-1"	353332
"849"	"ENSG00000145604"	"SKP2"	6502
"850"	"ENSG00000221963"	"APOL6"	80830
"851"	"ENSG00000189169"	"KRTAP10-12"	386685
"852"	"ENSG00000230022"	"FNTAP2"	NA
"853"	"ENSG00000233071"	"RPSAP59"	NA
"854"	"ENSG00000253339"	""	NA
"855"	"ENSG00000166930"	"MS4A5"	64232
"856"	"ENSG00000261796"	"ISY1-RAB43"	100534599
"857"	"ENSG00000253235"	""	NA
"858"	"ENSG00000235890"	"TSPEAR-AS1"	NA
"859"	"ENSG00000224269"	""	NA
"860"	"ENSG00000214089"	"RPL9P21"	NA
"861"	"ENSG00000205445"	"KRTAP10-2"	NA
"862"	"ENSG00000224971"	"SUMO2P3"	NA
"863"	"ENSG00000102409"	"BEX4"	56271
"864"	"ENSG00000205439"	"KRTAP12-3"	386683
"865"	"ENSG00000212935"	"KRTAP10-3"	386682
"866"	"ENSG00000162073"	"PAQR4"	124222
"867"	"ENSG00000230254"	"HLA-E"	3133
"868"	"ENSG00000187766"	"KRTAP10-8"	386681
"869"	"ENSG00000236382"	"KRTAP10-13P"	NA
"870"	"ENSG00000150681"	"RGS18"	64407
"871"	"ENSG00000273174"	""	NA
"872"	"ENSG00000221859"	"KRTAP10-10"	353333
"873"	"ENSG00000275681"	""	NA
"874"	"ENSG00000147533"	"GOLGA7"	51125
"875"	"ENSG00000228837"	"CBX3P6"	NA
"876"	"ENSG00000280164"	""	NA
"877"	"ENSG00000230991"	""	NA
"878"	"ENSG00000261365"	""	NA
"879"	"ENSG00000104687"	"GSR"	2936
"880"	"ENSG00000233359"	""	NA
"881"	"ENSG00000279998"	""	NA
"882"	"ENSG00000218428"	"NIP7P3"	NA
"883"	"ENSG00000232982"	"MTCO1P45"	NA
"884"	"ENSG00000236326"	""	NA
"885"	"ENSG00000182272"	"B4GALNT4"	338707
"886"	"ENSG00000178425"	"NT5DC1"	221294
"887"	"ENSG00000274814"	""	NA
"888"	"ENSG00000226279"	"RPL12P10"	NA
"889"	"ENSG00000168300"	"PCMTD1"	115294
"890"	"ENSG00000278955"	""	NA
"891"	"ENSG00000260053"	"ABCB10P4"	NA
"892"	"ENSG00000280172"	""	NA
"893"	"ENSG00000232672"	"ACTG1P21"	NA
"894"	"ENSG00000279751"	""	NA
"895"	"ENSG00000235107"	"RING1"	6015
"896"	"ENSG00000281248"	"LINC02536"	NA
"897"	"ENSG00000127564"	"PKMYT1"	9088
"898"	"ENSG00000231660"	"RPS8P6"	NA
"899"	"ENSG00000189308"	"LIN54"	132660
"900"	"ENSG00000013374"	"NUB1"	51667
"901"	"ENSG00000117600"	"PLPPR4"	9890
"902"	"ENSG00000140986"	"RPL3L"	6123
"903"	"ENSG00000278788"	"SBNO2"	22904
"904"	"ENSG00000249114"	""	NA
"905"	"ENSG00000224282"	""	NA
"906"	"ENSG00000250764"	""	NA
"907"	"ENSG00000159335"	"PTMS"	5763
"908"	"ENSG00000241739"	""	NA
"909"	"ENSG00000274340"	""	NA
"910"	"ENSG00000255568"	"BRWD1-AS2"	103091865
"911"	"ENSG00000249774"	""	NA
"912"	"ENSG00000250164"	""	NA
"913"	"ENSG00000203413"	"ACTBP6"	NA
"914"	"ENSG00000248624"	""	NA
"915"	"ENSG00000237373"	"BRWD1-IT1"	NA
"916"	"ENSG00000163606"	"CD200R1"	131450
"917"	"ENSG00000253655"	"IGJP1"	NA
"918"	"ENSG00000256331"	"NIFKP3"	NA
"919"	"ENSG00000248378"	""	NA
"920"	"ENSG00000270767"	""	NA
"921"	"ENSG00000214108"	"TPT1P5"	NA
"922"	"ENSG00000234580"	""	NA
"923"	"ENSG00000255977"	""	NA
"924"	"ENSG00000233451"	""	NA
"925"	"ENSG00000243914"	"RPL5P14"	NA
"926"	"ENSG00000227395"	"EIF2AP4"	NA
"927"	"ENSG00000249688"	""	NA
"928"	"ENSG00000284327"	""	NA
"929"	"ENSG00000253475"	""	NA
"930"	"ENSG00000123500"	"COL10A1"	1300
"931"	"ENSG00000282924"	""	NA
"932"	"ENSG00000133401"	"PDZD2"	23037
"933"	"ENSG00000226491"	"FTOP1"	NA
"934"	"ENSG00000141506"	"PIK3R5"	23533
"935"	"ENSG00000284591"	""	NA
"936"	"ENSG00000232202"	""	NA
"937"	"ENSG00000155229"	"MMS19"	64210
"938"	"ENSG00000249405"	""	NA
"939"	"ENSG00000206401"	"LY6G6E"	NA
"940"	"ENSG00000267379"	""	NA
"941"	"ENSG00000270830"	""	NA
"942"	"ENSG00000234353"	""	NA
"943"	"ENSG00000187189"	"TSPYL4"	23270
"944"	"ENSG00000131910"	"NR0B2"	8431
"945"	"ENSG00000159685"	"CHCHD6"	84303
"946"	"ENSG00000211683"	""	NA
"947"	"ENSG00000224220"	""	NA
"948"	"ENSG00000162738"	"VANGL2"	57216
"949"	"ENSG00000243804"	"LY6G6F"	259215
"950"	"ENSG00000230955"	""	NA
"951"	"ENSG00000228785"	"HLA-Z"	NA
"952"	"ENSG00000273000"	""	NA
"953"	"ENSG00000090273"	"NUDC"	10726
"954"	"ENSG00000230828"	""	NA
"955"	"ENSG00000251601"	""	NA
"956"	"ENSG00000204084"	"INPP5B"	3633
"957"	"ENSG00000162374"	"ELAVL4"	1996
"958"	"ENSG00000250360"	""	NA
"959"	"ENSG00000138101"	"DTNB"	1838
"960"	"ENSG00000127993"	"RBM48"	84060
"961"	"ENSG00000237748"	"UQCRBP1"	NA
"962"	"ENSG00000251573"	"LINC02106"	100287592
"963"	"ENSG00000275609"	""	NA
"964"	"ENSG00000224799"	""	NA
"965"	"ENSG00000183091"	"NEB"	4703
"966"	"ENSG00000272578"	""	NA
"967"	"ENSG00000248918"	""	NA
"968"	"ENSG00000206402"	"LY6G6D"	58530
"969"	"ENSG00000206402"	"LY6G6D"	110599563
"970"	"ENSG00000187783"	"TMEM72"	643236
"971"	"ENSG00000168081"	"PNOC"	5368
"972"	"ENSG00000278734"	""	NA
"973"	"ENSG00000156650"	"KAT6B"	23522
"974"	"ENSG00000100368"	"CSF2RB"	1439
"975"	"ENSG00000155026"	"RSPH10B"	222967
"976"	"ENSG00000189241"	"TSPYL1"	7259
"977"	"ENSG00000181404"	"WASHC1"	100287171
"978"	"ENSG00000273211"	""	NA
"979"	"ENSG00000226713"	"MICD"	NA
"980"	"ENSG00000235236"	""	NA
"981"	"ENSG00000228315"	"GUSBP11"	91316
"982"	"ENSG00000227669"	"HLA-H"	NA
"983"	"ENSG00000204421"	"LY6G6C"	80740
"984"	"ENSG00000165507"	"C10orf10"	11067
"985"	"ENSG00000234849"	"HLA-W"	NA
"986"	"ENSG00000178057"	"NDUFAF3"	25915
"987"	"ENSG00000237021"	""	29940
"988"	"ENSG00000233239"	"HLA-U"	NA
"989"	"ENSG00000234313"	"HCG9"	10255
"990"	"ENSG00000111817"	"DSE"	29940
"991"	"ENSG00000040341"	"STAU2"	27067
"992"	"ENSG00000229293"	"HLA-T"	NA
"993"	"ENSG00000164120"	"HPGD"	3248
"994"	"ENSG00000236949"	"ZNRD1"	30834
"995"	"ENSG00000239198"	"RPL5P22"	NA
"996"	"ENSG00000234504"	""	NA
"997"	"ENSG00000253690"	""	NA
"998"	"ENSG00000241131"	"LINC02032"	100507461
"999"	"ENSG00000223462"	""	NA
"1000"	"ENSG00000237799"	"CICP11"	NA
"1001"	"ENSG00000275875"	""	NA
"1002"	"ENSG00000111237"	"VPS29"	51699
"1003"	"ENSG00000107551"	"RASSF4"	83937
"1004"	"ENSG00000220125"	"MRPL32P1"	NA
"1005"	"ENSG00000241792"	""	NA
"1006"	"ENSG00000197880"	"MDS2"	259283
"1007"	"ENSG00000229243"	"LINC01981"	100996624
"1008"	"ENSG00000227518"	""	NA
"1009"	"ENSG00000240015"	""	NA
"1010"	"ENSG00000225548"	"LINC01980"	NA
"1011"	"ENSG00000248585"	""	NA
"1012"	"ENSG00000244650"	""	NA
"1013"	"ENSG00000273720"	""	NA
"1014"	"ENSG00000205412"	"HNRNPA1P20"	NA
"1015"	"ENSG00000156735"	"BAG4"	9530
"1016"	"ENSG00000228587"	""	NA
"1017"	"ENSG00000249558"	"RCC2P4"	NA
"1018"	"ENSG00000243347"	"LINC02045"	NA
"1019"	"ENSG00000236875"	"DDX11L5"	NA
"1020"	"ENSG00000282723"	"MAPK8IP1P1"	NA
"1021"	"ENSG00000281927"	""	NA
"1022"	"ENSG00000178409"	"BEND3"	57673
"1023"	"ENSG00000198746"	"GPATCH3"	63906
"1024"	"ENSG00000282032"	""	NA
"1025"	"ENSG00000235493"	"LINC01967"	NA
"1026"	"ENSG00000226155"	""	NA
"1027"	"ENSG00000238284"	"LINC01448"	101928795
"1028"	"ENSG00000231443"	""	NA
"1029"	"ENSG00000109501"	"WFS1"	7466
"1030"	"ENSG00000261342"	""	NA
"1031"	"ENSG00000260261"	""	NA
"1032"	"ENSG00000229161"	"TCP1P1"	NA
"1033"	"ENSG00000189269"	"DRICH1"	51233
"1034"	"ENSG00000144867"	"SRPRB"	58477
"1035"	"ENSG00000176490"	"DIRAS1"	148252
"1036"	"ENSG00000231539"	""	NA
"1037"	"ENSG00000261019"	""	NA
"1038"	"ENSG00000249235"	""	NA
"1039"	"ENSG00000240050"	""	29940
"1040"	"ENSG00000235613"	"NSRP1P1"	NA
"1041"	"ENSG00000232015"	"HSPE1P25"	NA
"1042"	"ENSG00000233558"	""	NA
"1043"	"ENSG00000267001"	""	NA
"1044"	"ENSG00000251529"	""	NA
"1045"	"ENSG00000116132"	"PRRX1"	5396
"1046"	"ENSG00000180488"	"MIGA1"	374986
"1047"	"ENSG00000240627"	""	NA
"1048"	"ENSG00000244723"	"ASLP1"	NA
"1049"	"ENSG00000141873"	"SLC39A3"	29985
"1050"	"ENSG00000147465"	"STAR"	6770
"1051"	"ENSG00000278052"	""	NA
"1052"	"ENSG00000239930"	""	101930094
"1053"	"ENSG00000016082"	"ISL1"	3670
"1054"	"ENSG00000248547"	""	NA
"1055"	"ENSG00000277076"	"KIR2DL4"	3805
"1056"	"ENSG00000160190"	"SLC37A1"	54020
"1057"	"ENSG00000277221"	"LRRC37A2"	474170
"1058"	"ENSG00000262818"	""	NA
"1059"	"ENSG00000248813"	""	NA
"1060"	"ENSG00000248878"	""	NA
"1061"	"ENSG00000129221"	"AIPL1"	23746
"1062"	"ENSG00000278993"	""	NA
"1063"	"ENSG00000124486"	"USP9X"	8239
"1064"	"ENSG00000260010"	"ZNF720P1"	NA
"1065"	"ENSG00000177479"	"ARIH2"	10425
"1066"	"ENSG00000229364"	"DDX39BP1"	NA
"1067"	"ENSG00000223860"	"MCCD1P1"	NA
"1068"	"ENSG00000237185"	"VN1R66P"	NA
"1069"	"ENSG00000237783"	""	NA
"1070"	"ENSG00000237463"	""	400794
"1071"	"ENSG00000227418"	"PCGEM1"	64002
"1072"	"ENSG00000226242"	"RPS17P8"	NA
"1073"	"ENSG00000154917"	"RAB6B"	51560
"1074"	"ENSG00000229959"	"HLA-K"	NA
"1075"	"ENSG00000244627"	""	NA
"1076"	"ENSG00000169989"	"TIGD4"	201798
"1077"	"ENSG00000236033"	"HCG4B"	NA
"1078"	"ENSG00000260631"	"RBM22P12"	NA
"1079"	"ENSG00000219201"	""	NA
"1080"	"ENSG00000230748"	""	NA
"1081"	"ENSG00000162763"	"LRRC52"	440699
"1082"	"ENSG00000175324"	"LSM1"	27257
"1083"	"ENSG00000088035"	"ALG6"	29929
"1084"	"ENSG00000153132"	"CLGN"	1047
"1085"	"ENSG00000259663"	""	642366
"1086"	"ENSG00000220553"	"RPL5P19"	NA
"1087"	"ENSG00000261038"	""	NA
"1088"	"ENSG00000220908"	"LINC02531"	NA
"1089"	"ENSG00000225857"	""	NA
"1090"	"ENSG00000219387"	"ATF1P1"	NA
"1091"	"ENSG00000271811"	""	NA
"1092"	"ENSG00000160199"	"PKNOX1"	5316
"1093"	"ENSG00000273363"	""	NA
"1094"	"ENSG00000224812"	"TMEM72-AS1"	220980
"1095"	"ENSG00000254921"	""	NA
"1096"	"ENSG00000120210"	"INSL6"	11172
"1097"	"ENSG00000282572"	""	NA
"1098"	"ENSG00000155561"	"NUP205"	23165
"1099"	"ENSG00000166405"	"RIC3"	79608
"1100"	"ENSG00000276276"	"ARL17B"	51326
"1101"	"ENSG00000276276"	"ARL17B"	100506084
"1102"	"ENSG00000276276"	"ARL17B"	100996709
"1103"	"ENSG00000122674"	"CCZ1"	51622
"1104"	"ENSG00000276620"	""	NA
"1105"	"ENSG00000145022"	"TCTA"	6988
"1106"	"ENSG00000220237"	"RPS24P12"	NA
"1107"	"ENSG00000164494"	"PDSS2"	57107
"1108"	"ENSG00000283061"	""	NA
"1109"	"ENSG00000243836"	"WDR86-AS1"	100131176
"1110"	"ENSG00000165269"	"AQP7"	364
"1111"	"ENSG00000235099"	""	NA
"1112"	"ENSG00000253356"	""	NA
"1113"	"ENSG00000213187"	"COPS5P1"	NA
"1114"	"ENSG00000225695"	"HNRNPA1P35"	NA
"1115"	"ENSG00000273772"	"SMN2"	6606
"1116"	"ENSG00000273772"	"SMN2"	6607
"1117"	"ENSG00000230357"	"MCCD1P1"	NA
"1118"	"ENSG00000155744"	"FAM126B"	285172
"1119"	"ENSG00000234074"	"HLA-J"	NA
"1120"	"ENSG00000236206"	""	NA
"1121"	"ENSG00000129691"	"ASH2L"	9070
"1122"	"ENSG00000143412"	"ANXA9"	8416
"1123"	"ENSG00000235908"	"RHOA-IT1"	NA
"1124"	"ENSG00000067560"	"RHOA"	387
"1125"	"ENSG00000253283"	""	NA
"1126"	"ENSG00000138674"	"SEC31A"	22872
"1127"	"ENSG00000156738"	"MS4A1"	931
"1128"	"ENSG00000284714"	""	NA
"1129"	"ENSG00000270234"	""	NA
"1130"	"ENSG00000144034"	"TPRKB"	51002
"1131"	"ENSG00000234752"	""	105755953
"1132"	"ENSG00000187260"	"WDR86"	349136
"1133"	"ENSG00000260472"	""	NA
"1134"	"ENSG00000236706"	"HLA-U"	NA
"1135"	"ENSG00000260568"	""	NA
"1136"	"ENSG00000232658"	""	NA
"1137"	"ENSG00000226517"	"HCG4P7"	NA
"1138"	"ENSG00000227025"	"HCG4P3"	NA
"1139"	"ENSG00000151963"	"ZNF37CP"	NA
"1140"	"ENSG00000179859"	"LINC02581"	NA
"1141"	"ENSG00000228458"	"DDX39BP2"	NA
"1142"	"ENSG00000228891"	"DDX39BP1"	NA
"1143"	"ENSG00000235218"	""	NA
"1144"	"ENSG00000235197"	"ZNF33CP"	NA
